gun,saat,cinsiyet,bolge,uyelik_tipi,uye_sayisi,memnuniyet
Carsamba,18:00,Kadin,SPA & Sauna,Ogrenci,19,6.5
Carsamba,19:00,Erkek,Agirlik Istasyonu,Standart,25,6.5
Carsamba,19:00,Erkek,Kardiyo,VIP,13,9.3
Carsamba,19:00,Erkek,Yuzme Havuzu,Ogrenci,21,6.3
Carsamba,19:00,Erkek,Grup Stüdyosu,Premium,18,8.8
Carsamba,19:00,Erkek,SPA & Sauna,VIP,23,7.0
Carsamba,19:00,Kadin,Agirlik Istasyonu,Ogrenci,14,7.7
Carsamba,19:00,Kadin,Kardiyo,Premium,36,6.7
Carsamba,19:00,Kadin,Yuzme Havuzu,VIP,12,8.5
Carsamba,19:00,Kadin,Grup Stüdyosu,VIP,24,7.0
Carsamba,19:00,Kadin,SPA & Sauna,VIP,11,7.0
Carsamba,20:00,Erkek,Agirlik Istasyonu,Ogrenci,28,6.6
Carsamba,20:00,Erkek,Kardiyo,Ogrenci,7,9.4
Carsamba,20:00,Erkek,Yuzme Havuzu,VIP,19,6.1
Carsamba,20:00,Erkek,Grup Stüdyosu,Standart,14,6.4
Carsamba,20:00,Erkek,SPA & Sauna,Standart,8,6.9
Carsamba,20:00,Kadin,Agirlik Istasyonu,Ogrenci,15,7.3
Carsamba,20:00,Kadin,Kardiyo,Premium,35,6.0
Carsamba,20:00,Kadin,Yuzme Havuzu,Standart,19,8.6
Carsamba,20:00,Kadin,Grup Stüdyosu,Standart,30,7.3
Carsamba,20:00,Kadin,SPA & Sauna,Standart,14,7.3
Carsamba,21:00,Erkek,Agirlik Istasyonu,Standart,16,8.9
Carsamba,21:00,Erkek,Kardiyo,VIP,12,7.4
Carsamba,21:00,Erkek,Yuzme Havuzu,Premium,7,8.1
Carsamba,21:00,Erkek,Grup Stüdyosu,Premium,4,8.7
Carsamba,21:00,Erkek,SPA & Sauna,Premium,9,9.4
Carsamba,21:00,Kadin,Agirlik Istasyonu,Ogrenci,1,9.7
Carsamba,21:00,Kadin,Kardiyo,Ogrenci,15,7.9
Carsamba,21:00,Kadin,Yuzme Havuzu,Ogrenci,12,9.4
Carsamba,21:00,Kadin,Grup Stüdyosu,Ogrenci,23,8.8
Carsamba,21:00,Kadin,SPA & Sauna,Ogrenci,7,8.5
Carsamba,22:00,Erkek,Agirlik Istasyonu,VIP,17,6.2
Carsamba,22:00,Erkek,Kardiyo,Premium,5,7.5
Carsamba,22:00,Erkek,Yuzme Havuzu,Ogrenci,10,7.7
Carsamba,22:00,Erkek,Grup Stüdyosu,Ogrenci,2,7.6
Carsamba,22:00,Erkek,SPA & Sauna,Standart,6,8.5
Carsamba,22:00,Kadin,Agirlik Istasyonu,Premium,8,9.4
Carsamba,22:00,Kadin,Kardiyo,VIP,15,8.8
Carsamba,22:00,Kadin,Yuzme Havuzu,Premium,12,6.9
Carsamba,22:00,Kadin,Grup Stüdyosu,Ogrenci,23,6.8
Carsamba,22:00,Kadin,SPA & Sauna,Premium,10,7.9
Persembe,07:00,Erkek,Agirlik Istasyonu,VIP,16,7.5
Persembe,07:00,Erkek,Kardiyo,Ogrenci,6,9.7
Persembe,07:00,Erkek,Yuzme Havuzu,Standart,9,7.5
Persembe,07:00,Erkek,Grup Stüdyosu,VIP,7,8.0
Persembe,07:00,Erkek,SPA & Sauna,VIP,14,6.9
Persembe,07:00,Kadin,Agirlik Istasyonu,Premium,8,8.7
Persembe,07:00,Kadin,Kardiyo,Ogrenci,22,8.0
Persembe,07:00,Kadin,Yuzme Havuzu,VIP,1,7.3
Persembe,07:00,Kadin,Grup Stüdyosu,Ogrenci,19,7.6
Persembe,07:00,Kadin,SPA & Sauna,VIP,15,7.6
Persembe,08:00,Erkek,Agirlik Istasyonu,VIP,11,7.5
Persembe,08:00,Erkek,Kardiyo,VIP,1,9.9
Persembe,08:00,Erkek,Yuzme Havuzu,VIP,4,8.7
Persembe,08:00,Erkek,Grup Stüdyosu,VIP,12,6.8
Persembe,08:00,Erkek,SPA & Sauna,Ogrenci,10,8.6
Persembe,08:00,Kadin,Agirlik Istasyonu,VIP,15,7.2
Persembe,08:00,Kadin,Kardiyo,Standart,24,7.2
Persembe,08:00,Kadin,Yuzme Havuzu,Premium,1,8.1
Persembe,08:00,Kadin,Grup Stüdyosu,Standart,12,7.0
Persembe,08:00,Kadin,SPA & Sauna,VIP,13,8.2
Persembe,09:00,Erkek,Agirlik Istasyonu,VIP,14,6.9
Persembe,09:00,Erkek,Kardiyo,Ogrenci,8,7.9
Persembe,09:00,Erkek,Yuzme Havuzu,Premium,6,7.7
Persembe,09:00,Erkek,Grup Stüdyosu,VIP,12,8.7
Persembe,09:00,Erkek,SPA & Sauna,Standart,9,9.4
Persembe,09:00,Kadin,Agirlik Istasyonu,VIP,4,9.0
Persembe,09:00,Kadin,Kardiyo,VIP,24,7.1
Persembe,09:00,Kadin,Yuzme Havuzu,Standart,11,8.4
Persembe,09:00,Kadin,Grup Stüdyosu,Premium,13,6.7
Persembe,09:00,Kadin,SPA & Sauna,VIP,9,6.7
Persembe,10:00,Erkek,Agirlik Istasyonu,VIP,13,8.6
Persembe,10:00,Erkek,Kardiyo,Premium,3,8.3
Persembe,10:00,Erkek,Yuzme Havuzu,Ogrenci,6,7.2
Persembe,10:00,Erkek,Grup Stüdyosu,Standart,7,9.5
Persembe,10:00,Erkek,SPA & Sauna,Ogrenci,12,7.6
Persembe,10:00,Kadin,Agirlik Istasyonu,VIP,10,8.2
Persembe,10:00,Kadin,Kardiyo,VIP,7,9.2
Persembe,10:00,Kadin,Yuzme Havuzu,Premium,1,7.8
Persembe,10:00,Kadin,Grup Stüdyosu,VIP,23,7.2
Persembe,10:00,Kadin,SPA & Sauna,Ogrenci,12,9.3
Persembe,11:00,Erkek,Agirlik Istasyonu,Ogrenci,16,7.2
Persembe,11:00,Erkek,Kardiyo,VIP,2,9.7
Persembe,11:00,Erkek,Yuzme Havuzu,Standart,11,6.9
Persembe,11:00,Erkek,Grup Stüdyosu,VIP,4,7.1
Persembe,11:00,Erkek,SPA & Sauna,Standart,6,8.0
Persembe,11:00,Kadin,Agirlik Istasyonu,VIP,13,8.2
Persembe,11:00,Kadin,Kardiyo,Premium,12,7.5
Persembe,11:00,Kadin,Yuzme Havuzu,VIP,7,8.3
Persembe,11:00,Kadin,Grup Stüdyosu,Premium,7,9.6
Persembe,11:00,Kadin,SPA & Sauna,Ogrenci,2,7.0
Persembe,12:00,Erkek,Agirlik Istasyonu,Standart,12,6.5
Persembe,12:00,Erkek,Kardiyo,VIP,11,8.8
Persembe,12:00,Erkek,Yuzme Havuzu,Ogrenci,10,7.2
Persembe,12:00,Erkek,Grup Stüdyosu,Standart,13,6.9
Persembe,12:00,Erkek,SPA & Sauna,Premium,5,7.0
Persembe,12:00,Kadin,Agirlik Istasyonu,VIP,5,7.9
Persembe,12:00,Kadin,Kardiyo,Standart,21,6.5
Persembe,12:00,Kadin,Yuzme Havuzu,VIP,2,7.6
Persembe,12:00,Kadin,Grup Stüdyosu,Standart,9,7.9
Persembe,12:00,Kadin,SPA & Sauna,Premium,4,8.0
Persembe,13:00,Erkek,Agirlik Istasyonu,VIP,20,6.0
Persembe,13:00,Erkek,Kardiyo,Ogrenci,7,8.1
Persembe,13:00,Erkek,Yuzme Havuzu,Ogrenci,9,6.7
Persembe,13:00,Erkek,Grup Stüdyosu,Premium,12,7.8
Persembe,13:00,Erkek,SPA & Sauna,Ogrenci,8,6.7
Persembe,13:00,Kadin,Agirlik Istasyonu,VIP,7,7.2
Persembe,13:00,Kadin,Kardiyo,Standart,16,7.5
Persembe,13:00,Kadin,Yuzme Havuzu,VIP,13,7.2
Persembe,13:00,Kadin,Grup Stüdyosu,Standart,19,7.9
Persembe,13:00,Kadin,SPA & Sauna,Standart,5,9.0
Persembe,14:00,Erkek,Agirlik Istasyonu,Premium,14,8.7
Persembe,14:00,Erkek,Kardiyo,Ogrenci,12,8.0
Persembe,14:00,Erkek,Yuzme Havuzu,Ogrenci,8,9.0
Persembe,14:00,Erkek,Grup Stüdyosu,Premium,7,8.2
Persembe,14:00,Erkek,SPA & Sauna,Standart,7,8.8
Persembe,14:00,Kadin,Agirlik Istasyonu,Ogrenci,9,7.3
Persembe,14:00,Kadin,Kardiyo,Ogrenci,20,7.2
Persembe,14:00,Kadin,Yuzme Havuzu,Ogrenci,5,8.8
Persembe,14:00,Kadin,Grup Stüdyosu,Premium,12,6.8
Persembe,14:00,Kadin,SPA & Sauna,Premium,3,7.3
Persembe,15:00,Erkek,Agirlik Istasyonu,VIP,26,7.8
Persembe,15:00,Erkek,Kardiyo,Standart,12,7.1
Persembe,15:00,Erkek,Yuzme Havuzu,Standart,15,8.2
Persembe,15:00,Erkek,Grup Stüdyosu,VIP,3,7.6
Persembe,15:00,Erkek,SPA & Sauna,Ogrenci,11,8.1
Persembe,15:00,Kadin,Agirlik Istasyonu,VIP,13,6.4
Persembe,15:00,Kadin,Kardiyo,Ogrenci,20,8.9
Persembe,15:00,Kadin,Yuzme Havuzu,Standart,4,8.1
Persembe,15:00,Kadin,Grup Stüdyosu,Ogrenci,9,9.4
Persembe,15:00,Kadin,SPA & Sauna,Ogrenci,6,9.6
Persembe,16:00,Erkek,Agirlik Istasyonu,Standart,17,6.4
Persembe,16:00,Erkek,Kardiyo,Standart,13,6.6
Persembe,16:00,Erkek,Yuzme Havuzu,Ogrenci,12,7.6
Persembe,16:00,Erkek,Grup Stüdyosu,Ogrenci,8,7.3
Persembe,16:00,Erkek,SPA & Sauna,Standart,15,8.5
Persembe,16:00,Kadin,Agirlik Istasyonu,Standart,1,8.9
Persembe,16:00,Kadin,Kardiyo,Premium,20,7.6
Persembe,16:00,Kadin,Yuzme Havuzu,Premium,15,7.0
Persembe,16:00,Kadin,Grup Stüdyosu,VIP,12,7.3
Persembe,16:00,Kadin,SPA & Sauna,Premium,4,8.7
Persembe,17:00,Erkek,Agirlik Istasyonu,Premium,34,6.2
Persembe,17:00,Erkek,Kardiyo,Premium,19,6.7
Persembe,17:00,Erkek,Yuzme Havuzu,Standart,18,8.9
Persembe,17:00,Erkek,Grup Stüdyosu,VIP,21,8.6
Persembe,17:00,Erkek,SPA & Sauna,Premium,18,6.7
Persembe,17:00,Kadin,Agirlik Istasyonu,VIP,8,7.6
Persembe,17:00,Kadin,Kardiyo,Standart,18,8.1
Persembe,17:00,Kadin,Yuzme Havuzu,Standart,16,8.8
Persembe,17:00,Kadin,Grup Stüdyosu,Standart,31,6.5
Persembe,17:00,Kadin,SPA & Sauna,VIP,17,8.5
Persembe,18:00,Erkek,Agirlik Istasyonu,Ogrenci,28,6.8
Persembe,18:00,Erkek,Kardiyo,Standart,16,7.0
Persembe,18:00,Erkek,Yuzme Havuzu,Ogrenci,16,7.7
Persembe,18:00,Erkek,Grup Stüdyosu,Standart,14,8.9
Persembe,18:00,Erkek,SPA & Sauna,Standart,17,8.2
Persembe,18:00,Kadin,Agirlik Istasyonu,Ogrenci,23,6.9
Persembe,18:00,Kadin,Kardiyo,Premium,29,8.5
Persembe,18:00,Kadin,Yuzme Havuzu,Standart,11,8.8
Persembe,18:00,Kadin,Grup Stüdyosu,Premium,17,6.5
Persembe,18:00,Kadin,SPA & Sauna,Standart,11,8.5
Persembe,19:00,Erkek,Agirlik Istasyonu,VIP,22,8.6
Persembe,19:00,Erkek,Kardiyo,Ogrenci,11,7.5
Persembe,19:00,Erkek,Yuzme Havuzu,VIP,12,8.8
Persembe,19:00,Erkek,Grup Stüdyosu,Ogrenci,20,8.8
Persembe,19:00,Erkek,SPA & Sauna,Standart,16,7.1
Persembe,19:00,Kadin,Agirlik Istasyonu,Ogrenci,7,8.4
Persembe,19:00,Kadin,Kardiyo,VIP,28,8.1
Persembe,19:00,Kadin,Yuzme Havuzu,Ogrenci,12,7.0
Persembe,19:00,Kadin,Grup Stüdyosu,Ogrenci,25,7.7
Persembe,19:00,Kadin,SPA & Sauna,VIP,16,8.7
Persembe,20:00,Erkek,Agirlik Istasyonu,Ogrenci,31,5.5
Persembe,20:00,Erkek,Kardiyo,Premium,9,9.1
Persembe,20:00,Erkek,Yuzme Havuzu,Ogrenci,17,6.9
Persembe,20:00,Erkek,Grup Stüdyosu,Ogrenci,20,6.1
Persembe,20:00,Erkek,SPA & Sauna,Premium,21,8.8
Persembe,20:00,Kadin,Agirlik Istasyonu,Standart,19,7.2
Persembe,20:00,Kadin,Kardiyo,VIP,27,7.1
Persembe,20:00,Kadin,Yuzme Havuzu,VIP,20,7.6
Persembe,20:00,Kadin,Grup Stüdyosu,Standart,35,6.0
Persembe,20:00,Kadin,SPA & Sauna,VIP,12,8.7
Persembe,21:00,Erkek,Agirlik Istasyonu,Ogrenci,19,7.2
Persembe,21:00,Erkek,Kardiyo,Premium,13,8.6
Persembe,21:00,Erkek,Yuzme Havuzu,Standart,8,8.4
Persembe,21:00,Erkek,Grup Stüdyosu,Ogrenci,13,8.6
Persembe,21:00,Erkek,SPA & Sauna,Ogrenci,1,7.5
Persembe,21:00,Kadin,Agirlik Istasyonu,Premium,12,6.8
Persembe,21:00,Kadin,Kardiyo,VIP,17,7.3
Persembe,21:00,Kadin,Yuzme Havuzu,Ogrenci,4,8.2
Persembe,21:00,Kadin,Grup Stüdyosu,Standart,18,6.6
Persembe,21:00,Kadin,SPA & Sauna,Premium,7,7.4
Persembe,22:00,Erkek,Agirlik Istasyonu,Premium,15,9.2
Persembe,22:00,Erkek,Kardiyo,VIP,14,7.0
Persembe,22:00,Erkek,Yuzme Havuzu,Ogrenci,3,9.4
Persembe,22:00,Erkek,Grup Stüdyosu,Standart,12,7.8
Persembe,22:00,Erkek,SPA & Sauna,Premium,15,8.2
Persembe,22:00,Kadin,Agirlik Istasyonu,Premium,5,8.0
Persembe,22:00,Kadin,Kardiyo,Standart,22,6.9
Persembe,22:00,Kadin,Yuzme Havuzu,Standart,12,6.6
Persembe,22:00,Kadin,Grup Stüdyosu,VIP,17,7.4
Persembe,22:00,Kadin,SPA & Sauna,Standart,5,8.2
Cuma,07:00,Erkek,Agirlik Istasyonu,Standart,15,7.0
Cuma,07:00,Erkek,Kardiyo,Ogrenci,5,9.5
Cuma,07:00,Erkek,Yuzme Havuzu,Standart,11,6.6
Cuma,07:00,Erkek,Grup Stüdyosu,VIP,7,7.4
Cuma,07:00,Erkek,SPA & Sauna,Premium,12,6.9
Cuma,07:00,Kadin,Agirlik Istasyonu,Ogrenci,6,7.5
Cuma,07:00,Kadin,Kardiyo,Premium,9,8.1
Cuma,07:00,Kadin,Yuzme Havuzu,VIP,7,7.5
Cuma,07:00,Kadin,Grup Stüdyosu,Premium,24,6.6
Cuma,07:00,Kadin,SPA & Sauna,Standart,8,9.5
Cuma,08:00,Erkek,Agirlik Istasyonu,VIP,22,6.2
Cuma,08:00,Erkek,Kardiyo,VIP,15,7.9
Cuma,08:00,Erkek,Yuzme Havuzu,Premium,8,7.1
Cuma,08:00,Erkek,Grup Stüdyosu,Standart,13,7.6
Cuma,08:00,Erkek,SPA & Sauna,VIP,9,7.4
Cuma,08:00,Kadin,Agirlik Istasyonu,VIP,5,7.3
Cuma,08:00,Kadin,Kardiyo,VIP,10,8.6
Cuma,08:00,Kadin,Yuzme Havuzu,Standart,8,8.1
Cuma,08:00,Kadin,Grup Stüdyosu,Ogrenci,17,8.6
Cuma,08:00,Kadin,SPA & Sauna,Premium,3,9.6
Cuma,09:00,Erkek,Agirlik Istasyonu,Standart,24,8.2
Cuma,09:00,Erkek,Kardiyo,Standart,6,8.0
Cuma,09:00,Erkek,Yuzme Havuzu,VIP,5,8.6
Cuma,09:00,Erkek,Grup Stüdyosu,Premium,15,7.8
Cuma,09:00,Erkek,SPA & Sauna,VIP,3,8.8
Cuma,09:00,Kadin,Agirlik Istasyonu,Standart,8,7.5
Cuma,09:00,Kadin,Kardiyo,VIP,14,6.5
Cuma,09:00,Kadin,Yuzme Havuzu,VIP,2,8.9
Cuma,09:00,Kadin,Grup Stüdyosu,Standart,15,8.3
Cuma,09:00,Kadin,SPA & Sauna,Ogrenci,4,8.5
Cuma,10:00,Erkek,Agirlik Istasyonu,Ogrenci,12,8.7
Cuma,10:00,Erkek,Kardiyo,Ogrenci,1,8.4
Cuma,10:00,Erkek,Yuzme Havuzu,Ogrenci,1,7.7
Cuma,10:00,Erkek,Grup Stüdyosu,Standart,6,7.1
Cuma,10:00,Erkek,SPA & Sauna,Standart,13,7.1
Cuma,10:00,Kadin,Agirlik Istasyonu,VIP,11,7.5
Cuma,10:00,Kadin,Kardiyo,Ogrenci,20,6.3
Cuma,10:00,Kadin,Yuzme Havuzu,Standart,8,8.0
Cuma,10:00,Kadin,Grup Stüdyosu,VIP,20,7.4
Cuma,10:00,Kadin,SPA & Sauna,Ogrenci,9,7.0
Cuma,11:00,Erkek,Agirlik Istasyonu,Ogrenci,22,6.1
Cuma,11:00,Erkek,Kardiyo,Ogrenci,8,8.8
Cuma,11:00,Erkek,Yuzme Havuzu,Ogrenci,6,7.0
Cuma,11:00,Erkek,Grup Stüdyosu,VIP,5,7.7
Cuma,11:00,Erkek,SPA & Sauna,Premium,2,9.8
Cuma,11:00,Kadin,Agirlik Istasyonu,Premium,4,7.5
Cuma,11:00,Kadin,Kardiyo,Standart,10,9.4
Cuma,11:00,Kadin,Yuzme Havuzu,Premium,13,8.8
Cuma,11:00,Kadin,Grup Stüdyosu,VIP,25,6.7
Cuma,11:00,Kadin,SPA & Sauna,VIP,3,7.8
Cuma,12:00,Erkek,Agirlik Istasyonu,VIP,17,7.7
Cuma,12:00,Erkek,Kardiyo,Premium,2,9.0
Cuma,12:00,Erkek,Yuzme Havuzu,Premium,15,9.2
Cuma,12:00,Erkek,Grup Stüdyosu,Premium,13,7.6
Cuma,12:00,Erkek,SPA & Sauna,Ogrenci,14,6.6
Cuma,12:00,Kadin,Agirlik Istasyonu,VIP,13,6.8
Cuma,12:00,Kadin,Kardiyo,VIP,27,7.2
Cuma,12:00,Kadin,Yuzme Havuzu,Premium,4,8.6
Cuma,12:00,Kadin,Grup Stüdyosu,Standart,30,7.6
Cuma,12:00,Kadin,SPA & Sauna,Premium,13,6.9
Cuma,13:00,Erkek,Agirlik Istasyonu,Premium,25,8.0
Cuma,13:00,Erkek,Kardiyo,VIP,11,8.8
Cuma,13:00,Erkek,Yuzme Havuzu,Premium,8,6.8
Cuma,13:00,Erkek,Grup Stüdyosu,Standart,7,6.7
Cuma,13:00,Erkek,SPA & Sauna,Standart,1,7.8
Cuma,13:00,Kadin,Agirlik Istasyonu,Ogrenci,10,7.3
Cuma,13:00,Kadin,Kardiyo,Premium,23,7.8
Cuma,13:00,Kadin,Yuzme Havuzu,Ogrenci,6,8.9
Cuma,13:00,Kadin,Grup Stüdyosu,VIP,16,8.9
Cuma,13:00,Kadin,SPA & Sauna,Ogrenci,9,8.5
Cuma,14:00,Erkek,Agirlik Istasyonu,VIP,16,7.2
Cuma,14:00,Erkek,Kardiyo,Standart,1,7.7
Cuma,14:00,Erkek,Yuzme Havuzu,Premium,6,7.3
Cuma,14:00,Erkek,Grup Stüdyosu,VIP,3,9.5
Cuma,14:00,Erkek,SPA & Sauna,Ogrenci,14,8.9
Cuma,14:00,Kadin,Agirlik Istasyonu,Premium,7,9.1
Cuma,14:00,Kadin,Kardiyo,Premium,9,7.5
Cuma,14:00,Kadin,Yuzme Havuzu,Premium,13,9.0
Cuma,14:00,Kadin,Grup Stüdyosu,Premium,16,7.0
Cuma,14:00,Kadin,SPA & Sauna,Ogrenci,13,8.6
Cuma,15:00,Erkek,Agirlik Istasyonu,Standart,17,7.8
Cuma,15:00,Erkek,Kardiyo,Ogrenci,11,6.7
Cuma,15:00,Erkek,Yuzme Havuzu,Premium,10,8.9
Cuma,15:00,Erkek,Grup Stüdyosu,VIP,5,7.0
Cuma,15:00,Erkek,SPA & Sauna,Premium,7,9.0
Cuma,15:00,Kadin,Agirlik Istasyonu,Premium,2,7.8
Cuma,15:00,Kadin,Kardiyo,Premium,10,8.3
Cuma,15:00,Kadin,Yuzme Havuzu,Ogrenci,5,9.6
Cuma,15:00,Kadin,Grup Stüdyosu,VIP,11,8.2
Cuma,15:00,Kadin,SPA & Sauna,VIP,12,8.5
Cuma,16:00,Erkek,Agirlik Istasyonu,Premium,16,7.8
Cuma,16:00,Erkek,Kardiyo,VIP,7,7.0
Cuma,16:00,Erkek,Yuzme Havuzu,Standart,1,8.4
Cuma,16:00,Erkek,Grup Stüdyosu,Standart,12,7.9
Cuma,16:00,Erkek,SPA & Sauna,Ogrenci,9,6.8
Cuma,16:00,Kadin,Agirlik Istasyonu,Ogrenci,11,8.8
Cuma,16:00,Kadin,Kardiyo,Ogrenci,12,8.9
Cuma,16:00,Kadin,Yuzme Havuzu,Standart,12,6.8
Cuma,16:00,Kadin,Grup Stüdyosu,Standart,16,7.4
Cuma,16:00,Kadin,SPA & Sauna,Premium,8,8.3
Cuma,17:00,Erkek,Agirlik Istasyonu,VIP,29,6.6
Cuma,17:00,Erkek,Kardiyo,VIP,19,7.3
Cuma,17:00,Erkek,Yuzme Havuzu,VIP,15,6.5
Cuma,17:00,Erkek,Grup Stüdyosu,VIP,7,7.5
Cuma,17:00,Erkek,SPA & Sauna,VIP,19,8.3
Cuma,17:00,Kadin,Agirlik Istasyonu,Ogrenci,20,7.0
Cuma,17:00,Kadin,Kardiyo,VIP,17,7.9
Cuma,17:00,Kadin,Yuzme Havuzu,Ogrenci,16,7.3
Cuma,17:00,Kadin,Grup Stüdyosu,Ogrenci,21,6.3
Cuma,17:00,Kadin,SPA & Sauna,Premium,17,7.6
Cuma,18:00,Erkek,Agirlik Istasyonu,Standart,27,6.9
Cuma,18:00,Erkek,Kardiyo,Standart,15,7.2
Cuma,18:00,Erkek,Yuzme Havuzu,Premium,11,8.6
Cuma,18:00,Erkek,Grup Stüdyosu,VIP,19,7.9
Cuma,18:00,Erkek,SPA & Sauna,Ogrenci,8,8.9
Cuma,18:00,Kadin,Agirlik Istasyonu,Ogrenci,16,9.1
Cuma,18:00,Kadin,Kardiyo,Premium,21,6.6
Cuma,18:00,Kadin,Yuzme Havuzu,Premium,20,6.4
Cuma,18:00,Kadin,Grup Stüdyosu,Standart,35,7.8
Cuma,18:00,Kadin,SPA & Sauna,VIP,18,6.2
Cuma,19:00,Erkek,Agirlik Istasyonu,Premium,21,7.5
Cuma,19:00,Erkek,Kardiyo,Ogrenci,21,8.2
Cuma,19:00,Erkek,Yuzme Havuzu,Premium,18,7.9
Cuma,19:00,Erkek,Grup Stüdyosu,Premium,11,7.8
Cuma,19:00,Erkek,SPA & Sauna,Standart,17,8.5
Cuma,19:00,Kadin,Agirlik Istasyonu,VIP,14,7.8
Cuma,19:00,Kadin,Kardiyo,Ogrenci,13,8.3
Cuma,19:00,Kadin,Yuzme Havuzu,Ogrenci,10,8.2
Cuma,19:00,Kadin,Grup Stüdyosu,Premium,28,8.3
Cuma,19:00,Kadin,SPA & Sauna,Ogrenci,9,8.6
Cuma,20:00,Erkek,Agirlik Istasyonu,VIP,19,8.5
Cuma,20:00,Erkek,Kardiyo,Ogrenci,21,6.8
Cuma,20:00,Erkek,Yuzme Havuzu,Standart,16,7.3
Cuma,20:00,Erkek,Grup Stüdyosu,Standart,15,6.4
Cuma,20:00,Erkek,SPA & Sauna,Premium,16,7.2
Cuma,20:00,Kadin,Agirlik Istasyonu,VIP,6,7.7
Cuma,20:00,Kadin,Kardiyo,Standart,29,5.6
Cuma,20:00,Kadin,Yuzme Havuzu,VIP,9,8.9
Cuma,20:00,Kadin,Grup Stüdyosu,Premium,32,7.3
Cuma,20:00,Kadin,SPA & Sauna,Standart,21,8.2
Cuma,21:00,Erkek,Agirlik Istasyonu,Premium,28,8.3
Cuma,21:00,Erkek,Kardiyo,VIP,4,8.4
Cuma,21:00,Erkek,Yuzme Havuzu,Ogrenci,8,7.7
Cuma,21:00,Erkek,Grup Stüdyosu,VIP,8,7.3
Cuma,21:00,Erkek,SPA & Sauna,VIP,7,6.8
Cuma,21:00,Kadin,Agirlik Istasyonu,Standart,3,9.1
Cuma,21:00,Kadin,Kardiyo,Ogrenci,14,9.3
Cuma,21:00,Kadin,Yuzme Havuzu,Ogrenci,9,8.9
Cuma,21:00,Kadin,Grup Stüdyosu,VIP,20,6.3
Cuma,21:00,Kadin,SPA & Sauna,Premium,13,8.0
Cuma,22:00,Erkek,Agirlik Istasyonu,VIP,16,8.3
Cuma,22:00,Erkek,Kardiyo,Premium,13,7.3
Cuma,22:00,Erkek,Yuzme Havuzu,Premium,7,8.1
Cuma,22:00,Erkek,Grup Stüdyosu,Premium,9,7.3
Cuma,22:00,Erkek,SPA & Sauna,Ogrenci,5,7.7
Cuma,22:00,Kadin,Agirlik Istasyonu,Premium,4,8.2
Cuma,22:00,Kadin,Kardiyo,Standart,12,6.9
Cuma,22:00,Kadin,Yuzme Havuzu,VIP,11,7.0
Cuma,22:00,Kadin,Grup Stüdyosu,Ogrenci,9,9.4
Cuma,22:00,Kadin,SPA & Sauna,Premium,1,8.9
Cumartesi,07:00,Erkek,Agirlik Istasyonu,Premium,6,9.4
Cumartesi,07:00,Erkek,Kardiyo,Standart,12,6.9
Cumartesi,07:00,Erkek,Yuzme Havuzu,Ogrenci,29,7.7
Cumartesi,07:00,Erkek,Grup Stüdyosu,Ogrenci,14,7.3
Cumartesi,07:00,Erkek,SPA & Sauna,Premium,21,8.7
Cumartesi,07:00,Kadin,Agirlik Istasyonu,VIP,14,8.1
Cumartesi,07:00,Kadin,Kardiyo,Ogrenci,17,8.1
Cumartesi,07:00,Kadin,Yuzme Havuzu,VIP,22,6.1
Cumartesi,07:00,Kadin,Grup Stüdyosu,Ogrenci,22,7.2
Cumartesi,07:00,Kadin,SPA & Sauna,Ogrenci,23,8.0
Cumartesi,08:00,Erkek,Agirlik Istasyonu,Ogrenci,17,6.8
Cumartesi,08:00,Erkek,Kardiyo,Ogrenci,6,7.5
Cumartesi,08:00,Erkek,Yuzme Havuzu,Premium,19,6.4
Cumartesi,08:00,Erkek,Grup Stüdyosu,VIP,13,7.4
Cumartesi,08:00,Erkek,SPA & Sauna,Standart,29,6.0
Cumartesi,08:00,Kadin,Agirlik Istasyonu,VIP,4,7.0
Cumartesi,08:00,Kadin,Kardiyo,Ogrenci,23,6.3
Cumartesi,08:00,Kadin,Yuzme Havuzu,Premium,25,7.7
Cumartesi,08:00,Kadin,Grup Stüdyosu,Premium,7,7.5
Cumartesi,08:00,Kadin,SPA & Sauna,VIP,30,6.5
Cumartesi,09:00,Erkek,Agirlik Istasyonu,Ogrenci,20,7.6
Cumartesi,09:00,Erkek,Kardiyo,Premium,2,9.2
Cumartesi,09:00,Erkek,Yuzme Havuzu,VIP,26,8.4
Cumartesi,09:00,Erkek,Grup Stüdyosu,VIP,1,7.1
Cumartesi,09:00,Erkek,SPA & Sauna,VIP,34,8.1
Cumartesi,09:00,Kadin,Agirlik Istasyonu,Ogrenci,6,8.5
Cumartesi,09:00,Kadin,Kardiyo,Ogrenci,23,7.7
Cumartesi,09:00,Kadin,Yuzme Havuzu,Premium,23,6.8
Cumartesi,09:00,Kadin,Grup Stüdyosu,Premium,9,6.9
Cumartesi,09:00,Kadin,SPA & Sauna,Ogrenci,24,8.4
Cumartesi,10:00,Erkek,Agirlik Istasyonu,Premium,29,8.4
Cumartesi,10:00,Erkek,Kardiyo,Ogrenci,10,6.8
Cumartesi,10:00,Erkek,Yuzme Havuzu,Premium,20,7.6
Cumartesi,10:00,Erkek,Grup Stüdyosu,Ogrenci,5,7.8
Cumartesi,10:00,Erkek,SPA & Sauna,Standart,32,7.6
Cumartesi,10:00,Kadin,Agirlik Istasyonu,Premium,2,8.0
